timestamp,open,high,low,close,volume
2024-07-11 19:00:00,126.2900,126.5000,126.2100,126.2150,1067640
2024-07-11 18:00:00,126.4800,126.7400,126.1900,126.2900,1042390
2024-07-11 17:00:00,127.0410,128.7200,120.4500,126.4600,2893275
2024-07-11 16:00:00,127.4400,132.4700,126.8100,127.0400,49277336
2024-07-11 15:00:00,129.2300,129.7300,127.1500,127.4600,50013371
2024-07-11 14:00:00,127.4700,129.4500,127.0500,129.2250,29295778
2024-07-11 13:00:00,128.2100,128.9600,127.4200,127.4330,26118715
2024-07-11 12:00:00,128.3800,130.9500,128.1200,128.1900,40547825
2024-07-11 11:00:00,129.6800,130.7300,127.6000,128.3700,62483628
2024-07-11 10:00:00,134.1900,134.2600,129.6800,129.6800,73431707
2024-07-11 09:00:00,136.2600,136.4300,133.1000,134.1900,47800244
2024-07-11 08:00:00,135.4300,137.3300,132.5800,136.2700,10217747
2024-07-11 07:00:00,135.6900,135.9700,135.2500,135.4200,1007040
2024-07-11 06:00:00,135.9800,136.0000,135.6500,135.6600,219361
2024-07-11 05:00:00,136.0500,136.1700,135.6800,135.9700,320528
2024-07-11 04:00:00,135.8800,136.4200,135.5000,136.0500,569522
2024-07-10 19:00:00,135.4700,135.6500,135.2000,135.6350,795960
2024-07-10 18:00:00,135.6500,135.6800,135.3510,135.4410,520943
2024-07-10 17:00:00,135.6800,135.7500,50.1290,135.6500,6528228
2024-07-10 16:00:00,134.7700,135.7500,134.1950,135.7000,43099618
2024-07-10 15:00:00,134.3500,135.1000,133.9400,134.8200,29889540
2024-07-10 14:00:00,134.5900,134.6900,133.8300,134.3600,16677456
2024-07-10 13:00:00,134.8750,134.9400,134.1000,134.5900,18882248
2024-07-10 12:00:00,134.3800,135.0900,134.1300,134.8800,26590799
2024-07-10 11:00:00,134.0300,134.4900,133.4000,134.3700,24449927
2024-07-10 10:00:00,133.2400,134.7800,132.6600,134.0300,49299043
2024-07-10 09:00:00,133.9100,134.2300,127.3370,133.2400,39939146
2024-07-10 08:00:00,133.4200,134.3800,130.3800,133.9200,5504343
2024-07-10 07:00:00,132.8700,133.5900,132.1500,133.4300,1720033
2024-07-10 06:00:00,132.7400,132.9600,132.6000,132.8800,273279
2024-07-10 05:00:00,132.7800,132.9200,132.5100,132.7400,220037
2024-07-10 04:00:00,132.3500,133.0000,132.0300,132.7800,488022
2024-07-09 19:00:00,132.2200,132.3300,132.1000,132.2000,760656
2024-07-09 18:00:00,131.6150,132.3000,131.5900,132.1810,1103804
2024-07-09 17:00:00,131.4200,131.7500,131.2800,131.6100,3735767
2024-07-09 16:00:00,131.4100,131.9130,128.0100,131.4200,30782283
2024-07-09 15:00:00,131.1000,131.5900,130.5000,131.4100,30209292
2024-07-09 14:00:00,130.1900,131.1500,129.9300,131.1100,19485196
2024-07-09 13:00:00,130.1900,130.5700,129.4140,130.2000,24070788
2024-07-09 12:00:00,131.4200,131.6900,128.6500,130.2000,36875647
2024-07-09 11:00:00,132.1700,132.5000,130.8800,131.4200,31417343
2024-07-09 10:00:00,132.4450,133.8200,130.3200,132.1800,63247480
2024-07-09 09:00:00,130.1800,132.7900,128.2000,132.4310,51667114
2024-07-09 08:00:00,130.0300,130.4600,127.3500,130.1800,3795155
2024-07-09 07:00:00,129.7600,130.4600,129.5000,130.0300,1659197
2024-07-09 06:00:00,129.5600,129.8500,129.4000,129.7700,306542
2024-07-09 05:00:00,129.3700,129.8500,129.3200,129.5500,307193
2024-07-09 04:00:00,128.7900,129.4700,128.5000,129.3800,400936
2024-07-08 19:00:00,128.2450,128.9100,128.2000,128.7000,745019
2024-07-08 18:00:00,128.1000,128.3900,128.0600,128.2450,385001
2024-07-08 17:00:00,128.1400,128.2100,128.0920,128.1000,3453329
2024-07-08 16:00:00,128.1800,128.6570,127.7320,128.1500,28723293
2024-07-08 15:00:00,128.7100,128.7100,127.6800,128.1900,26260181
2024-07-08 14:00:00,128.9700,129.2000,127.9800,128.7100,14879334
2024-07-08 13:00:00,128.1000,129.1700,127.9800,128.9700,17141044
2024-07-08 12:00:00,129.1300,129.1400,127.6500,128.0900,18984556
2024-07-08 11:00:00,127.5700,130.2310,127.3700,129.1400,28550529
2024-07-08 10:00:00,130.5130,130.5900,127.1400,127.5890,52739042
2024-07-08 09:00:00,126.9100,130.7700,125.8300,130.5200,52508536
2024-07-08 08:00:00,125.7400,129.1600,124.5800,126.9100,2601494
2024-07-08 07:00:00,125.6700,126.9900,125.5000,126.7700,1217813
2024-07-08 06:00:00,125.0500,125.8900,125.0300,125.6700,338346
2024-07-08 05:00:00,125.0300,125.2700,124.8800,125.0400,190592
2024-07-08 04:00:00,125.6500,126.3800,124.7700,125.0100,459611
2024-07-05 19:00:00,125.4900,125.5100,125.1000,125.3800,605797
2024-07-05 18:00:00,125.6900,125.7000,125.4500,125.5000,437602
2024-07-05 17:00:00,125.9250,126.0000,121.7730,125.6900,519003
2024-07-05 16:00:00,125.8000,127.5400,121.7730,125.9300,38164222
2024-07-05 15:00:00,127.1000,127.2400,125.7900,125.8100,25082001
2024-07-05 14:00:00,127.6700,127.7300,126.6900,127.1000,16678883
2024-07-05 13:00:00,127.3010,127.7400,126.8710,127.6700,15855911
2024-07-05 12:00:00,127.2500,128.4700,127.1400,127.3000,24561931
2024-07-05 11:00:00,126.6300,127.3300,126.2100,127.2400,23258821
2024-07-05 10:00:00,127.3150,127.6400,126.1900,126.6250,33399684
2024-07-05 09:00:00,127.2800,128.8500,125.6800,127.3400,43203400
2024-07-05 08:00:00,127.8100,129.1820,121.5950,127.2600,4314517
2024-07-05 07:00:00,128.0300,128.6200,127.6900,128.3700,1077444
2024-07-05 06:00:00,127.6200,128.4900,127.5700,128.0700,332122
2024-07-05 05:00:00,128.0000,128.1800,127.5700,127.6300,338192
2024-07-05 04:00:00,128.4000,129.2000,127.1200,128.0500,862537
2024-07-03 16:00:00,127.3300,127.5000,127.0000,127.4150,680591
2024-07-03 15:00:00,127.5350,128.0230,127.2500,127.4100,583074
2024-07-03 14:00:00,127.7100,128.2800,122.6700,127.5490,854731
2024-07-03 13:00:00,128.2510,128.6900,125.2790,127.7100,31816458
2024-07-03 12:00:00,127.0100,128.2800,125.8540,128.2800,54753295
2024-07-03 11:00:00,125.3600,127.4900,124.4700,127.0100,53128900
2024-07-03 10:00:00,122.2500,125.7600,121.3600,125.3500,51695790
2024-07-03 09:00:00,121.8900,134.5100,121.3250,122.2390,30061694
2024-07-03 08:00:00,121.7320,122.6700,120.4180,121.9000,2543561
2024-07-03 07:00:00,121.1500,122.0000,121.0300,121.7400,1367079
2024-07-03 06:00:00,121.0800,121.2000,120.4000,121.1200,537843
2024-07-03 05:00:00,121.0600,121.3300,120.8600,121.0800,515865
2024-07-03 04:00:00,121.5500,122.0400,121.0200,121.0600,554113
2024-07-02 19:00:00,122.0900,122.1900,122.0000,122.0600,407367
2024-07-02 18:00:00,122.0010,122.6700,121.8800,122.0850,1880289
2024-07-02 17:00:00,122.1000,122.6700,121.8400,122.0200,1298570
2024-07-02 16:00:00,122.6600,125.0860,118.3390,122.1000,33641577
2024-07-02 15:00:00,122.6000,122.7540,121.7800,122.6600,24982083
2024-07-02 14:00:00,122.8300,122.9500,122.3500,122.6000,15857363
2024-07-02 13:00:00,122.9200,123.3600,122.3200,122.8400,19803491
2024-07-02 12:00:00,121.7000,123.0700,121.5600,122.9300,20153369
2024-07-02 11:00:00,121.7300,122.4200,121.2700,121.6800,27061078
2024-07-02 10:00:00,122.6150,122.6900,121.1000,121.7200,42229935
2024-07-02 09:00:00,122.5200,123.4100,120.5100,122.5860,40165188
2024-07-02 08:00:00,123.3600,136.1900,119.0100,122.5200,4040376
2024-07-02 07:00:00,123.2000,123.4300,122.4300,122.7400,776823
2024-07-02 06:00:00,122.7600,123.4400,122.6600,123.1700,212203
2024-07-02 05:00:00,122.7600,122.9800,122.5200,122.7600,156940
2024-07-02 04:00:00,123.1000,123.5000,122.3400,122.7300,552614
2024-07-01 19:00:00,123.8500,124.0900,123.7100,123.8900,554411
2024-07-01 18:00:00,124.2100,124.2300,123.8300,123.8500,370568
2024-07-01 17:00:00,124.1200,124.3500,124.0600,124.2150,5469857
2024-07-01 16:00:00,124.1800,124.4900,120.0000,124.1200,23757728
2024-07-01 15:00:00,124.1360,124.7100,123.5440,124.1800,29014034
2024-07-01 14:00:00,123.4400,124.5000,120.6400,124.1390,22128798
2024-07-01 13:00:00,123.8000,123.9400,122.8500,123.4200,21532289
2024-07-01 12:00:00,123.7950,124.8400,123.5700,123.8010,29054747
2024-07-01 11:00:00,122.0000,124.2500,121.2400,123.7930,37172922
2024-07-01 10:00:00,120.6000,122.7700,119.5900,122.0000,57163939
2024-07-01 09:00:00,123.6100,123.7800,118.8300,120.5900,57482693
2024-07-01 08:00:00,124.1710,134.4200,120.0240,123.6150,5436574
2024-07-01 07:00:00,121.7200,122.6400,121.6200,122.2200,1605097
2024-07-01 06:00:00,121.2600,121.8500,120.9300,121.7000,689941
2024-07-01 05:00:00,121.3500,121.7300,120.0100,121.2200,1421555
2024-07-01 04:00:00,123.7500,124.5000,120.5700,121.3800,1475431
2024-06-28 19:00:00,123.6800,123.8400,123.6600,123.7500,365138
2024-06-28 18:00:00,123.7900,123.8400,123.6700,123.6750,252972
2024-06-28 17:00:00,123.7800,123.9000,123.5400,123.8000,2801658
2024-06-28 16:00:00,123.8000,123.8900,119.8570,123.7800,84521822
2024-06-28 15:00:00,124.2600,124.6900,122.7500,123.4100,42202182
2024-06-28 14:00:00,124.2000,124.5900,123.8200,124.2600,19510313
2024-06-28 13:00:00,123.6540,124.5100,123.1900,124.2050,23419395
2024-06-28 12:00:00,126.1200,126.1600,122.8900,123.6600,39526306
2024-06-28 11:00:00,126.0000,126.4900,125.1100,126.1090,35119294
2024-06-28 10:00:00,126.1800,127.7100,125.5500,126.0100,57553663
2024-06-28 09:00:00,124.6000,126.2000,123.4200,126.1650,39467143
2024-06-28 08:00:00,124.7000,126.3300,119.7000,124.6000,3712460
2024-06-28 07:00:00,124.7400,125.1700,124.6100,125.0400,911817
2024-06-28 06:00:00,124.7000,124.8800,124.5500,124.7600,155762
2024-06-28 05:00:00,124.8200,125.0000,124.6000,124.6900,224203
2024-06-28 04:00:00,124.6800,124.9800,124.0800,124.8300,300420
2024-06-27 19:00:00,124.1300,124.5500,124.1300,124.4900,646072
2024-06-27 18:00:00,124.0300,124.1500,123.9700,124.1300,320560
2024-06-27 17:00:00,123.9600,124.1900,123.9300,124.0250,1289305
2024-06-27 16:00:00,123.9900,124.7160,123.6600,123.9700,41332364
2024-06-27 15:00:00,124.7900,124.8200,122.9200,123.9850,37146762
2024-06-27 14:00:00,124.5700,125.0000,124.1900,124.7700,15391786
2024-06-27 13:00:00,124.3200,125.0800,123.8200,124.5700,22569525
2024-06-27 12:00:00,123.4550,124.7400,123.2100,124.3400,24726638
2024-06-27 11:00:00,124.2300,125.0020,122.9400,123.4600,34274422
2024-06-27 10:00:00,124.4380,125.4700,123.4600,124.2250,41023232
2024-06-27 09:00:00,125.3500,126.4100,123.7500,124.4210,42906032
2024-06-27 08:00:00,123.8800,132.4800,123.1600,125.3500,5437044
2024-06-27 07:00:00,124.7000,124.7400,123.9200,124.0400,912604
2024-06-27 06:00:00,124.6000,124.9900,124.2600,124.7000,240627
2024-06-27 05:00:00,125.0000,125.2500,124.2600,124.6000,308916
2024-06-27 04:00:00,123.8800,125.2900,123.1900,125.0200,600855
2024-06-26 19:00:00,124.0550,124.2400,123.5700,123.9400,1253254
2024-06-26 18:00:00,124.6800,126.4000,124.0100,124.0620,991854
2024-06-26 17:00:00,124.9000,126.4000,114.8300,124.6800,3794919
2024-06-26 16:00:00,126.4000,943.5900,22.1420,124.8750,46400814
2024-06-26 15:00:00,122.9600,126.4800,122.8600,126.4200,51857698
2024-06-26 14:00:00,124.0400,124.0490,122.8800,122.9600,24675926
2024-06-26 13:00:00,123.5000,124.2200,123.3260,124.0400,23866430
2024-06-26 12:00:00,124.4700,124.9900,123.1200,123.5200,35647295
2024-06-26 11:00:00,124.0200,124.7100,122.6000,124.4700,53932288
2024-06-26 10:00:00,126.7300,128.1200,123.9400,124.0100,66326720
2024-06-26 09:00:00,126.4800,127.3900,119.6150,126.7200,53733558
2024-06-26 08:00:00,129.2400,129.9500,126.0900,126.4740,11965519
2024-06-26 07:00:00,128.4100,129.4300,128.3100,129.2500,2220556
2024-06-26 06:00:00,128.7800,129.0400,128.3700,128.4000,644631
2024-06-26 05:00:00,129.2800,129.3600,128.5000,128.7800,736889
2024-06-26 04:00:00,129.2000,129.7400,128.3000,129.2800,1603429
2024-06-25 19:00:00,127.6400,127.6600,126.8000,127.2400,1305318
2024-06-25 18:00:00,127.6050,127.8400,123.8310,127.6350,1381860
2024-06-25 17:00:00,127.0800,127.6100,126.0900,127.6050,6337811
2024-06-25 16:00:00,126.2400,127.1700,120.4850,127.0800,63871353
2024-06-25 15:00:00,125.1000,126.5000,124.7800,126.2400,52737183
2024-06-25 14:00:00,124.9500,125.3100,124.3300,125.1050,27388099
2024-06-25 13:00:00,123.8600,125.1700,121.7100,124.9650,33763740
2024-06-25 12:00:00,125.3550,125.5900,121.7200,123.8550,44832505
2024-06-25 11:00:00,121.9450,125.3800,121.9400,125.3600,65460496
2024-06-25 10:00:00,121.8200,122.6200,120.8300,121.9500,57883944
2024-06-25 09:00:00,121.7400,122.4400,118.1100,121.8600,70314465
2024-06-25 08:00:00,115.2990,124.3950,115.0000,121.7400,11299501
2024-06-25 07:00:00,120.7200,121.4400,120.1500,120.7900,2774100
2024-06-25 06:00:00,122.1800,122.2100,120.6300,120.7500,2076501
2024-06-25 05:00:00,120.0800,122.2000,120.0000,122.1900,3234711
2024-06-25 04:00:00,115.2600,120.1300,115.0100,120.0700,3514309
2024-06-24 19:00:00,116.8800,116.9600,116.4500,116.5700,1774498
2024-06-24 18:00:00,116.9700,170.4100,29.2470,116.8800,1229126
2024-06-24 17:00:00,116.7200,135.6800,116.6800,116.9700,5878667
2024-06-24 16:00:00,118.0700,133.5100,116.6800,116.7200,66866138
2024-06-24 15:00:00,119.6850,120.9000,118.0400,118.0600,61396063
2024-06-24 14:00:00,119.6200,120.8950,118.3500,119.6860,43521789
2024-06-24 13:00:00,119.8750,120.3400,119.0000,119.6010,36882674
2024-06-24 12:00:00,120.9400,121.3200,119.7700,119.8750,40226223
2024-06-24 11:00:00,120.4300,122.9000,118.8200,120.9400,58040119
2024-06-24 10:00:00,122.6100,123.9000,118.2900,120.4300,104535517
2024-06-24 09:00:00,123.5700,124.4600,121.4700,122.6100,68904979
2024-06-24 08:00:00,123.9300,131.1100,122.5500,123.6180,4631326
2024-06-24 07:00:00,123.9600,124.6900,123.7500,123.9000,2524091
2024-06-24 06:00:00,123.1800,124.2500,122.9400,123.9400,1328780
2024-06-24 05:00:00,125.7900,125.8000,122.5400,123.1700,2211723
2024-06-24 04:00:00,126.7000,127.2400,125.5000,125.7700,699956
2024-06-21 19:00:00,126.8000,127.0000,126.5300,126.9900,833015
2024-06-21 18:00:00,126.5700,126.8800,126.5100,126.8100,488143
2024-06-21 17:00:00,127.0000,167.0750,27.1210,126.5600,2296540
2024-06-21 16:00:00,127.0620,1020.0000,125.5200,127.0000,329990429
2024-06-21 15:00:00,126.5800,127.1900,125.0800,127.0600,58588891
2024-06-21 14:00:00,126.1600,126.8700,126.1000,126.6000,37694292
2024-06-21 13:00:00,127.4600,128.8300,126.0200,126.1600,39509531
2024-06-21 12:00:00,130.0900,130.6300,127.3100,127.4750,45341274
2024-06-21 11:00:00,127.6000,130.1200,125.4610,130.0900,56196302
2024-06-21 10:00:00,126.6200,127.6100,125.1300,127.6100,63002614
2024-06-21 09:00:00,128.0000,132.8900,124.3000,126.6250,115971986
2024-06-21 08:00:00,131.1200,140.6100,126.7380,128.0000,6408689
2024-06-21 07:00:00,129.0800,129.4000,127.7600,127.8600,2165310
2024-06-21 06:00:00,128.7300,129.6900,128.2800,129.0500,1038182
2024-06-21 05:00:00,127.5600,129.1000,127.4000,128.7100,1920793
2024-06-21 04:00:00,131.1700,132.2800,126.6600,127.5500,3964764
2024-06-20 19:00:00,130.1650,130.4500,130.0500,130.1900,1233163
2024-06-20 18:00:00,129.9400,131.0160,129.8600,130.1800,1108396
2024-06-20 17:00:00,130.6900,1240.0000,27.5970,129.9400,6955587
2024-06-20 16:00:00,130.7360,135.1710,121.7900,130.6900,60591070
2024-06-20 15:00:00,131.1200,132.5500,129.8200,130.7200,61615614
2024-06-20 14:00:00,132.0000,133.3000,129.8800,131.1200,42545698
2024-06-20 13:00:00,133.4900,133.8000,129.5200,131.9910,71701772
2024-06-20 12:00:00,137.4100,138.9850,130.4900,133.4840,83377137
2024-06-20 11:00:00,139.0000,139.6900,137.3600,137.4050,38630454
2024-06-20 10:00:00,140.0000,140.2500,136.1300,139.0000,80916610
2024-06-20 09:00:00,140.5800,140.7600,138.5900,140.0000,73866278
2024-06-20 08:00:00,139.2700,141.6100,131.2250,140.5700,10479386
2024-06-20 07:00:00,139.2500,140.5100,139.0000,140.0000,3536904
2024-06-20 06:00:00,139.3500,139.5000,138.5500,139.2800,1341736
2024-06-20 05:00:00,140.3700,140.4000,139.1000,139.3600,1292668
2024-06-20 04:00:00,141.0900,141.0900,139.4600,140.3700,2033616
